idx,img_path,crop_mode,pred_valence,pred_arousal,gt_valence,gt_arousal,val_cam_upper_pct,val_cam_middle_pct,val_cam_lower_pct,aro_cam_upper_pct,aro_cam_middle_pct,aro_cam_lower_pct,panel_path
10,/Users/eciobanu/Desktop/AffectNet/860/f929b3bd3b3d8a54e8113c66ebfd0a1f4ea59ea7198ab05729689760.jpg,csv_bbox,0.2592203617095947,-0.2982500195503235,0.410249,0.16863,16.596898672488823,29.104938324345245,54.298164860541895,15.459654420299579,0.29375823398428963,84.24658869198798,gradcam_out/panels/sample_010.png
11,/Users/eciobanu/Desktop/AffectNet/356/abb86a0ba17f11c70d8e7dc406c297bed662a2492b2bc2ba6dfe0c8a.jpg,csv_bbox,-1.0,-0.21375848352909088,-0.953349,-0.150019,84.64009321948791,4.2501743878604605,11.109728526149002,54.167318419934745,37.02472962706817,8.807955235470176,gradcam_out/panels/sample_011.png
12,/Users/eciobanu/Desktop/AffectNet/908/4e4a403d55de5bcdb53e30bff7e4c566c83c3345d000cec22cf05d2c.jpg,csv_bbox,-0.5007708072662354,0.01981050707399845,-0.159698,-0.421022,35.40297120714516,19.017867212978047,45.57916024860491,58.73675912165683,19.49539737988578,21.7678471627888,gradcam_out/panels/sample_012.png
13,/Users/eciobanu/Desktop/AffectNet/837/b1fd71ce9ddbfc86827d3cfd247bbd8d8633a2ec1ff843e33c27726b.jpg,csv_bbox,0.3892739713191986,-0.12284832447767258,0.827012,-0.0842815,0.9000582506785617,34.23978753210608,64.86015605391405,55.42897729927885,35.90763419254978,8.663387655419921,gradcam_out/panels/sample_013.png
14,/Users/eciobanu/Desktop/AffectNet/998/6697ad0dde83a9a1be4f2fdfb1b0fb6b856265ad5238600850208b29.jpg,csv_bbox,1.0,0.33274784684181213,0.782028,0.343694,14.913502194638937,39.70153666047003,45.384965572184605,27.09126246141084,36.29171992365799,36.617017614931164,gradcam_out/panels/sample_014.png
15,/Users/eciobanu/Desktop/AffectNet/426/19471e679818de7c128a3fbf6f84048cae3085d996bb195b6216670d.jpg,csv_bbox,0.8669131994247437,0.2408929020166397,0.425861,0.07259,18.67241219076218,24.268438401069847,57.05914940816797,19.991011180129114,31.2794718261763,48.729521093124454,gradcam_out/panels/sample_015.png
16,/Users/eciobanu/Desktop/AffectNet/61/77181b70106f3c8e8c160ae0aec8dd1ce5db3c5a5ab711c94f15b299.jpg,csv_bbox,-0.40564602613449097,-0.3714825212955475,-0.726928,0.431943,53.96510859429707,26.870841145455685,19.164050260247247,56.831186328054336,21.24767977723046,21.921133894715208,gradcam_out/panels/sample_016.png
17,/Users/eciobanu/Desktop/AffectNet/802/8c4e7cf2b8a83c37b6dce09d9d086bc543cf84994ceded6e01155559.jpg,csv_bbox,-0.28021496534347534,-0.31118008494377136,0.0038279,-0.00765579,4.464060949690929,69.06875321545586,26.467187723631326,1.6895058756366808,31.729216385121912,66.58127607946281,gradcam_out/panels/sample_017.png
18,/Users/eciobanu/Desktop/AffectNet/482/89df689b6b194a2e8e6a28fb2f4ce4f623345d6e75c08c0d3336fe53.jpg,csv_bbox,0.4793380796909332,-0.1771228164434433,0.787037,0.05291,11.735111057353834,21.75006059332951,66.51482718540329,18.326897195658514,5.70652939040062,75.96657011844997,gradcam_out/panels/sample_018.png
19,/Users/eciobanu/Desktop/AffectNet/1030/49f741ee01908fcaccafb8d395a24ee926211c6a7d6213de9d9e1634.jpg,csv_bbox,-0.08742257207632065,-0.2509523928165436,0.828157,-0.543478,51.55982882343771,20.458426992659792,27.981740831443386,75.6686084610324,2.266571905304118,22.06481747320613,gradcam_out/panels/sample_019.png
20,/Users/eciobanu/Desktop/AffectNet/675/8ea2903f84823db57621770e5e85556b04cb0f52775a4bc7151c4fb5.jpg,csv_bbox,-0.19744491577148438,-0.1739473044872284,0.309717,0.0193573,74.99304323360049,20.61438473028853,4.392563846174078,37.98456264821662,10.685897059686601,51.32953811843418,gradcam_out/panels/sample_020.png
21,/Users/eciobanu/Desktop/AffectNet/499/ebd519ce6c7f5a100b9d6bc7357ade1d2ed70124bdbe7a440453191a.jpg,csv_bbox,0.7078388929367065,-0.017504513263702393,0.75404,0.0907441,13.716964242392306,37.12985095301274,49.15318480459496,22.424371918562993,61.19606190069371,16.379568312709264,gradcam_out/panels/sample_021.png
22,/Users/eciobanu/Desktop/AffectNet/987/b2017d46ff505362c5b8069aa295acb21e16cc29c2b9046a826c5ef9.png,csv_bbox,-0.15191876888275146,-0.04174445942044258,0.65331,0.0677507,8.018505815070643,66.74867715951602,25.232818393227546,16.716893986886454,61.79814826360348,21.484959343218662,gradcam_out/panels/sample_022.png
23,/Users/eciobanu/Desktop/AffectNet/851/9f09f402bc112c9a2e55eca5c36b9a6630b87b58f40fe9735308ab9f.jpg,csv_bbox,-0.30079385638237,-0.3374609351158142,0.0,0.00765579,26.5692978059901,62.53384098031726,10.896856744269753,26.81939527491651,59.644183261432104,13.53641847805058,gradcam_out/panels/sample_023.png
24,/Users/eciobanu/Desktop/AffectNet/642/18f2b06eff39aec6922f04290966dcacbb22065d61d111e540412075.jpg,csv_bbox,0.5490525960922241,-0.1456219106912613,0.367789,-0.00967867,11.820006918690835,53.48046626994951,34.699526811359654,46.988112942347385,47.23753944699512,5.7743519473030265,gradcam_out/panels/sample_024.png
25,/Users/eciobanu/Desktop/AffectNet/434/8c688b40418a03145b0b6dfa25290bd1e263855f26b1c9d6ebdd03c0.jpg,csv_bbox,0.9822204113006592,0.22197239100933075,0.97619,0.111111,32.69934001193671,42.110219645966225,25.190443312019585,68.59099992861188,17.47099200584419,13.938002590994673,gradcam_out/panels/sample_025.png
26,/Users/eciobanu/Desktop/AffectNet/904/05000834b9793812a788e1403addb4d5f1d08d68465bcdc570d8386f.jpg,csv_bbox,-0.125534325838089,0.5199022889137268,0.210534,0.849793,8.088671240669605,51.861940962069426,40.049389376609156,24.42385342713847,60.19805948102693,15.37808991248755,gradcam_out/panels/sample_026.png
27,/Users/eciobanu/Desktop/AffectNet/620/398c8ae36b1c016ea7eec1df9e1263d9e3054fbc139e47d4693317ef.jpg,csv_bbox,-0.6438807249069214,-0.16622315347194672,0.458259,0.537956,1.0302310151207115,68.49083232541783,30.478940727486236,2.8038678703419304,61.6123006308296,35.58383386298945,gradcam_out/panels/sample_027.png
28,/Users/eciobanu/Desktop/AffectNet/1011/b8c0edb1b1ecf05a812568974c653b70de86ac731fe05ca62a34a5ab.jpg,csv_bbox,-0.3964434564113617,-0.6651502847671509,0.692025,0.0629113,64.81909955422525,28.713226788997044,6.467670221045828,76.64925071057233,21.61775379222728,1.7329919159146068,gradcam_out/panels/sample_028.png
29,/Users/eciobanu/Desktop/AffectNet/437/e1dcec90750025baf900ade9635ce7978c51a1c0fdd11eb2655feb99.jpg,csv_bbox,0.8181018829345703,0.08132714033126831,0.52381,-0.015873,5.838441644082189,42.99004527666759,51.17151058593182,47.29620586586237,37.186764946016915,15.517026569591142,gradcam_out/panels/sample_029.png
30,/Users/eciobanu/Desktop/AffectNet/912/7bcdd3edd24b9e26fd543b75bc2ee97993fa33eb70faacd2a2b0f924.jpg,csv_bbox,0.03752774000167847,1.0,-0.142857,0.857143,19.632334268702724,70.2191865021626,10.148482538016404,16.819166147563678,63.7906025055371,19.39022485811185,gradcam_out/panels/sample_030.png
31,/Users/eciobanu/Desktop/AffectNet/1005/ec50a659f28d0c646529de44c8a2fd31882710e7146404ca906185f2.jpg,csv_bbox,0.4500671923160553,-0.31340542435646057,0.692849,0.0459348,3.9025782100059545,58.46950727673128,37.62791138228839,20.95135691600369,5.558107318261415,73.49053402646766,gradcam_out/panels/sample_031.png
32,/Users/eciobanu/Desktop/AffectNet/1052/d7ecf103a79136169984ebeff48e3c81acf510ab52166ab59884f3bc.jpg,csv_bbox,-0.4431880712509155,0.24482813477516174,-0.00431332,-0.0172533,24.972562698999884,12.674999131328693,62.35243816967142,23.20171723133672,71.26001899328327,5.538260366515644,gradcam_out/panels/sample_032.png
33,/Users/eciobanu/Desktop/AffectNet/714/375ceaba63f85a93040cde48d6f418f50e1f30a7c97516f815bf1c0e.jpg,csv_bbox,-0.9723845720291138,-0.5976040959358215,-0.3781,0.684902,16.589100664262553,21.259004418936055,62.151894916801396,31.16619776592435,57.28715649121583,11.5466467071735,gradcam_out/panels/sample_033.png
34,/Users/eciobanu/Desktop/AffectNet/655/38430c6e0f5d8ffcc581ca6e696f19ed66313b3d053ab8b0682f90f3.jpg,csv_bbox,0.9026232957839966,0.43694135546684265,0.619435,-0.0193573,2.804050789344565,50.74506648501863,46.45088143967955,10.746805377164623,66.42575864142708,22.82743106705756,gradcam_out/panels/sample_034.png
35,/Users/eciobanu/Desktop/AffectNet/445/7ee0f0b54d4cbed7a8cfe7c099a5fed1bfe8685a77a3b1e061ebd15c.jpg,csv_bbox,-0.49027201533317566,0.12765643000602722,-0.535006,0.62004,34.32808266921234,29.4477847371274,36.22413259366026,45.10409655499924,48.69007617998652,6.20582206245828,gradcam_out/panels/sample_035.png
36,/Users/eciobanu/Desktop/AffectNet/1308/2b1be4f354b69df58599c4a0569347d93a9c451414c6fadf1beb6651.jpg,csv_bbox,-0.41608136892318726,-0.02378832921385765,-0.352212,0.18315,77.44007388656728,17.178944174337225,5.380985184035702,47.031582978599026,50.945285554474964,2.0231322453984184,gradcam_out/panels/sample_036.png
37,/Users/eciobanu/Desktop/AffectNet/894/20fdaaec383422cf70f5d266fe4b3baec9da436cc5b9093c42078a82.png,csv_bbox,-0.17538459599018097,-0.25138187408447266,-0.546845,0.329075,20.801887269488237,2.876246640294682,76.32187046609955,2.3687754727856762,89.79763372442909,7.833592486220839,gradcam_out/panels/sample_037.png
38,/Users/eciobanu/Desktop/AffectNet/675/71e7b20bc3971960e2ac95bf431a1bd6a72d1600b1748e519eb0407e.jpg,csv_bbox,0.15544196963310242,-0.07503356784582138,0.761905,-0.507936,23.730594066534,18.650039761245672,57.619364798300296,37.449786229662706,61.32776702164719,1.2224479388656444,gradcam_out/panels/sample_038.png
39,/Users/eciobanu/Desktop/AffectNet/810/06a7345542a8007d0d6c34d6c937f117c18a498cca8290061f7c9acf.jpg,csv_bbox,-0.1389610767364502,0.2547529637813568,0.166667,0.793651,32.51041671517147,65.2965223855135,2.1930642064607127,32.97958454407094,64.78840753822666,2.2320061447470025,gradcam_out/panels/sample_039.png
40,/Users/eciobanu/Desktop/AffectNet/1341/b6ceb5b397fb77e6c21be646f7ae25b024c1c1e844b994bef00a4669.jpg,csv_bbox,1.0,0.2501046359539032,0.481696,0.233966,17.793985184674124,37.84629662369446,44.35971699383325,4.6688002206320505,27.51507722668732,67.8161240177787,gradcam_out/panels/sample_040.png
41,/Users/eciobanu/Desktop/AffectNet/914/b5cd11bbb6394db45515752e3e1ee99a64207fa148671866c4f88cf7.jpg,csv_bbox,0.6208850145339966,0.10749967396259308,0.865079,0.111111,43.30153857770137,19.130687626327163,37.56778020201413,18.60493409995965,20.349636515431555,61.04542824319795,gradcam_out/panels/sample_041.png
42,/Users/eciobanu/Desktop/AffectNet/1312/aa5a6694ba0b091fb2df32b08c2f648b27bd0bb1c490413171c3cad5.jpg,csv_bbox,1.0,0.34842273592948914,0.495458,0.192678,9.503810276134825,27.47846398603529,63.01772506137105,9.137880333641553,24.586647755924027,66.27547721846473,gradcam_out/panels/sample_042.png
43,/Users/eciobanu/Desktop/AffectNet/844/30c9376f427997beca06ff83192275e546a7cc75a27c8c653d37101a.jpg,csv_bbox,-0.7064590454101562,-0.8962785601615906,0.00793651,0.015873,24.66207318783327,13.504119955657558,61.83380780659581,31.542292806079775,9.732598601899241,58.72511074320999,gradcam_out/panels/sample_043.png
44,/Users/eciobanu/Desktop/AffectNet/965/0ba9a086c2bb93e23bd6ffb51dcd927fa568cda6a9cff1c582494e16.jpg,csv_bbox,-0.48196810483932495,-0.20637032389640808,-0.0575109,-0.299057,42.09222281970341,23.033586348905732,34.874193114952384,11.73564752190559,40.12795358245965,48.136396357004166,gradcam_out/panels/sample_044.png
45,/Users/eciobanu/Desktop/AffectNet/1030/9baca8d921472a5942664acca0a7dc610d7ae6581a545c664e8523e8.jpg,csv_bbox,-0.13293689489364624,-0.43960821628570557,-0.00483933,-0.014518,12.3230304593251,29.740032456274555,57.93693541415155,6.958455299683063,27.953541122180155,65.08800210860367,gradcam_out/panels/sample_045.png
46,/Users/eciobanu/Desktop/AffectNet/235/15a560563ce785e6230fc1061a27d3b67cca9cbee5cc5be52987855e.jpg,csv_bbox,-0.0791880190372467,-1.0,0.539683,0.00793651,24.398441926131998,4.154192855334328,71.44736888406742,19.374576234206682,2.702917403164884,77.92250792403519,gradcam_out/panels/sample_046.png
47,/Users/eciobanu/Desktop/AffectNet/825/380d688a464cab0db84c3d587f6c90a0b0df586722d996a1c838bceb.jpg,csv_bbox,0.9262163639068604,0.29496827721595764,0.755059,0.239102,6.852239816022188,46.616969003208396,46.530792245889764,30.871676267129224,49.35708167404814,19.771236225512055,gradcam_out/panels/sample_047.png
48,/Users/eciobanu/Desktop/AffectNet/1027/b34d69df1abe16ead1839894c36f58196e6543b5ae0fc724b5a44ed2.jpg,csv_bbox,0.5293195247650146,0.29077795147895813,0.928571,0.119048,3.7053822919402606,22.263782344470307,74.03083423147636,38.47277773315626,57.232297383461606,4.294925894443715,gradcam_out/panels/sample_048.png
49,/Users/eciobanu/Desktop/AffectNet/297/4595f468af014b0e7175ba91094441b9dbb1c8485cd3fbd5febb466a.jpg,csv_bbox,0.7942410707473755,-0.023073837161064148,0.750518,0.112146,6.114000879233226,51.67581770673919,42.210179703723306,2.6489858150407506,43.066952326147245,54.28406425175096,gradcam_out/panels/sample_049.png
50,/Users/eciobanu/Desktop/AffectNet/659/0a060af5675802701b3d13659d0288ca0415fc1aa78d28675f422476.jpg,csv_bbox,0.8455500602722168,0.2105739861726761,0.968254,-0.111111,37.16536354724322,45.73498175022399,17.09965779582003,4.658654635697162,36.18966484072597,59.15168092202653,gradcam_out/panels/sample_050.png
51,/Users/eciobanu/Desktop/AffectNet/832/7ccb36a7d96ba06fb302c277454953f5556f495c7151e19c904e5692.JPG,csv_bbox,-0.39007633924484253,-0.34124547243118286,-0.0568123,-0.387357,93.51179915070959,1.908675808864152,4.579522084714023,87.1489859505972,12.851014049402803,0.0,gradcam_out/panels/sample_051.png
52,/Users/eciobanu/Desktop/AffectNet/407/fa30e431af985e786f88de239782b72a540a2c1d25baea615e40d0b3.jpg,csv_bbox,-0.16357551515102386,0.028873996809124947,-0.642646,0.67952,97.62807511493713,2.119346475555003,0.2525788841095167,43.13354482400799,45.10321088210123,11.763244293890779,gradcam_out/panels/sample_052.png
53,/Users/eciobanu/Desktop/AffectNet/650/3cfa1068d1bd9cb89bf7c42e02a2a02e8aaa52d1cb21a791bae6be59.jpg,csv_bbox,-0.4238972067832947,-0.18014763295650482,0.00431332,-0.0258799,40.59476519754158,17.53972176482222,41.8655130376362,100.0,0.0,0.0,gradcam_out/panels/sample_053.png
54,/Users/eciobanu/Desktop/AffectNet/271/289bd6b08ea389478299fc6e0e90657fb75d8bf5b89551fe3a4d7d04.jpg,csv_bbox,-0.7652353048324585,0.05317749083042145,-0.705858,0.421407,94.10529388506114,4.441283190350379,1.4534154237878498,44.88211298234917,55.04197174828616,0.07591805981537773,gradcam_out/panels/sample_054.png
55,/Users/eciobanu/Desktop/AffectNet/947/8aca3170f161dff5963e35a5df25b40b952c2c805ea9c698f1fbc764.jpg,csv_bbox,-0.3259667456150055,0.9353249073028564,0.229674,0.800031,29.532931494247944,51.070324113707045,19.39674073778124,32.94832267980703,40.922070792994724,26.129606527198245,gradcam_out/panels/sample_055.png
56,/Users/eciobanu/Desktop/AffectNet/332/82104a128eeb57722b1d85cc6cc8f78c08fb864c32c56108e6f686d4.jpg,csv_bbox,0.2618483304977417,-0.26781177520751953,0.555556,0.00793651,2.6540378682819457,34.93220570377449,62.41375375480182,3.058785773331483,33.445755902206415,63.495453475813214,gradcam_out/panels/sample_056.png
57,/Users/eciobanu/Desktop/AffectNet/729/9842ba518d34571b9916e43727293f50e5130494fa52f531f37e2874.jpg,csv_bbox,-0.6724629402160645,-0.31483539938926697,-0.826361,-0.165272,55.92796326401211,18.03543799289915,26.0365923357682,36.59451412263949,11.3072818568356,52.0981992117842,gradcam_out/panels/sample_057.png
58,/Users/eciobanu/Desktop/AffectNet/416/0c1c0ee2dfc3830da1fdc7b773af852d2d3d2000f65d685af5ba6bcb.jpeg,csv_bbox,-0.1524076610803604,0.06112382560968399,-0.65873,0.626984,46.46887377818447,20.414511261212287,33.11661311158081,13.725528558904283,35.862347823575504,50.412123617520216,gradcam_out/panels/sample_058.png
59,/Users/eciobanu/Desktop/AffectNet/463/b7155ef57291db6bbf13b4cd31914fce7398710f665f21626b549d3a.jpeg,csv_bbox,0.3128112852573395,0.10725460946559906,0.706349,-0.119048,0.13980153694815747,23.323094722154003,76.53710473271745,61.179618490901156,38.51027143252488,0.31011561863129883,gradcam_out/panels/sample_059.png
60,/Users/eciobanu/Desktop/AffectNet/699/ef106da5faa79b9f66f56d6c66bed5cd39239bc205c0174eca3e2da8.jpg,csv_bbox,-0.44173380732536316,-0.5670763254165649,0.087108,-0.358111,11.962795850866364,78.29432470841755,9.742883697425277,12.530214307237497,76.17222872877429,11.29755696398822,gradcam_out/panels/sample_060.png
61,/Users/eciobanu/Desktop/AffectNet/1020/fec838187e67a92a2266827940592bb6971e99802f64e047106373b2.jpg,csv_bbox,-0.4924183785915375,-0.4613421559333801,-0.00793651,-0.00793651,17.53866968883512,45.51206268850079,36.94926636124076,12.775838560178167,41.18640248392425,46.03775462234284,gradcam_out/panels/sample_061.png
62,/Users/eciobanu/Desktop/AffectNet/990/9fcf99347ef6d944fdb45d9d1c24da2612df65d57b113581749ac9cc.jpg,csv_bbox,-0.2931477725505829,0.9938892126083374,-0.396825,0.825397,64.13915921108692,19.35245980195131,16.508380986961768,18.934126385515743,37.40229672991241,43.66357688457185,gradcam_out/panels/sample_062.png
63,/Users/eciobanu/Desktop/AffectNet/449/00c0f54d1b26756e2c7359fc057f1f8a87288f511417780d95a383f3.jpg,csv_bbox,-0.3890864849090576,0.5346871614456177,-0.069735,0.0846782,53.93958725265978,7.132225823726757,38.92818591728179,17.90356709038233,62.77253743292116,19.323892876086443,gradcam_out/panels/sample_063.png
64,/Users/eciobanu/Desktop/AffectNet/1205/11c9ac3781634a5cc0fc1bb633a7268674d5149ca2b476e070429c07.jpg,csv_bbox,-0.7394680976867676,-0.9991509914398193,0.728716,-0.036075,88.51018176525497,3.8148368188601616,7.674980588526875,84.80483189002032,6.863734494696271,8.331438785589135,gradcam_out/panels/sample_064.png
65,/Users/eciobanu/Desktop/AffectNet/711/170b56053ff968f4997d3e900ce1d2ee410353a5198d48044d6391f4.jpg,csv_bbox,-0.28932493925094604,-0.07756971567869186,0.031746,-0.0555556,27.46329799918174,15.360576091159677,57.1761278849872,16.676318756949012,80.7268863294804,2.596797227850551,gradcam_out/panels/sample_065.png
66,/Users/eciobanu/Desktop/AffectNet/981/86dbac7139b69a6207a9147122e78aa4cb79f1989f1c2ac6b38fc3a5.jpg,csv_bbox,0.8510465621948242,0.15906648337841034,0.8275,0.118832,22.217850123245707,40.39473509749796,37.387416752324114,71.48147867124474,27.841662031965836,0.676852060201709,gradcam_out/panels/sample_066.png
67,/Users/eciobanu/Desktop/AffectNet/1275/8bb8d04a0622fbd2a97129075596f9c83bb435f8982312cce0ca4ccd.jpg,csv_bbox,0.8138761520385742,0.10112753510475159,0.495154,0.121155,4.979629257524489,43.544647134683004,51.47572086146825,0.4694177677547601,29.43293790203589,70.09764692499371,gradcam_out/panels/sample_067.png
68,/Users/eciobanu/Desktop/AffectNet/893/d7b6837ebd8224342d0d758b29e420e62409ae775d32a98b94fc326e.jpg,csv_bbox,-0.5437601804733276,-0.1911296248435974,-0.46324,0.801953,63.02359162537339,9.936072925276365,27.04033475613787,82.51747954000462,12.707242901193958,4.775284698394012,gradcam_out/panels/sample_068.png
69,/Users/eciobanu/Desktop/AffectNet/276/5125f80f8217cb87bc51d6be9aceb5c8b32a3f09612b82b7e2a3da31.jpg,csv_bbox,0.0027429014444351196,-0.10870907455682755,0.310788,-0.15276,16.143800514314,14.98032128301075,68.87587405952578,16.1113844623382,83.73356299019764,0.15505518929609274,gradcam_out/panels/sample_069.png
70,/Users/eciobanu/Desktop/AffectNet/705/d2bf1c7d42861ddb16a770e04429482b788a4ed7726727e4d7227309.jpg,csv_bbox,-0.16001522541046143,0.1501573920249939,-0.069735,-0.348675,55.08505161667248,17.87939859123954,27.03554592963428,39.1504859342452,42.20624167869466,18.643269263447028,gradcam_out/panels/sample_070.png
71,/Users/eciobanu/Desktop/AffectNet/932/e327aefb6395a9e31741a87ea53aafbe340a5a8820c1683052a85cbd.jpg,csv_bbox,0.05561767518520355,-0.24252671003341675,-0.34127,-0.309524,25.86363721675646,18.16591211486261,55.97044835697181,41.47083223920032,52.20436320966574,6.324804551133932,gradcam_out/panels/sample_071.png
72,/Users/eciobanu/Desktop/AffectNet/1031/07e15eebd093bb723526b00074cd0061882a83cc8091c39d28cfa361.jpg,csv_bbox,-0.10073532164096832,-0.25874078273773193,-0.00431332,-0.0603865,45.70415343525833,32.757525148252796,21.53831945230337,25.098615487619178,0.0,74.90138278715754,gradcam_out/panels/sample_072.png
73,/Users/eciobanu/Desktop/AffectNet/333/0c5866988710c9ad823c0771b6383317f651a5e405b131726283ad10.jpg,csv_bbox,0.5888841152191162,0.9191087484359741,0.388889,0.134921,1.8633804577150845,12.073713871579681,86.06290180488385,33.84252608832577,41.759184874979134,24.39828389755599,gradcam_out/panels/sample_073.png
74,/Users/eciobanu/Desktop/AffectNet/916/606e89d47e3890391110490553edb4e0ceb250962f8b2dbf6a99ec34.jpg,csv_bbox,-0.6427130699157715,-0.8521393537521362,-0.611442,-0.33705,20.19053510146766,2.1782463572608006,77.63121838813703,58.57123051861779,41.42877399430433,0.0,gradcam_out/panels/sample_074.png
75,/Users/eciobanu/Desktop/AffectNet/660/4d90856b0ea856956508ada6afd95ccd14d04337cef89b2b8f898108.jpg,csv_bbox,1.0,0.3937392830848694,0.782028,0.343694,10.103354255368583,49.064896596199326,40.831748094276584,10.368357709475314,40.101636646646384,49.53000466810405,gradcam_out/panels/sample_075.png
76,/Users/eciobanu/Desktop/AffectNet/956/2ec61cc12bc0000fd680c45ca3b6d940ad07955ba272080d2b25f2a8.jpg,csv_bbox,0.8506454229354858,0.2654843330383301,0.531746,-0.00793651,10.877968519532958,55.26427662629416,33.85775730188126,46.28482593939566,29.19009607472367,24.52507798588067,gradcam_out/panels/sample_076.png
77,/Users/eciobanu/Desktop/AffectNet/320/a131817d81bcd3c9ae5fbce231b976579a23e4ca7ea35066f61f2576.jpg,csv_bbox,-0.6083028316497803,-0.5366540551185608,-0.30552,-0.126422,10.034005990042727,48.74605122630824,41.21994607942054,9.311173077545545,54.078401486568765,36.61042124619648,gradcam_out/panels/sample_077.png
78,/Users/eciobanu/Desktop/AffectNet/398/e9087b65a216e5ab3adda4fe87dcab37850a73ae62a374447a1b302d.jpg,csv_bbox,0.7552880048751831,0.008170588873326778,0.866241,-0.0677507,14.571982124403492,71.27993267182664,14.148085203769863,67.74182344961257,32.25817655038743,0.0,gradcam_out/panels/sample_078.png
79,/Users/eciobanu/Desktop/AffectNet/508/62222eeb94150431aaacbffe8b0bcb0f2d96403af6385b6585b982cd.jpg,csv_bbox,1.0,0.15316088497638702,0.817847,0.140341,8.157598578975032,42.90410567031624,48.93830422425477,8.801015500681299,9.897228293722046,81.30175620559666,gradcam_out/panels/sample_079.png
80,/Users/eciobanu/Desktop/AffectNet/617/c3327ada424b075fc55e607f77e244150ed452aa87673fd86f634d78.jpg,csv_bbox,-0.6182296276092529,-0.6283400058746338,0.253968,0.825397,22.63879769585038,28.33889214890704,49.02231370131019,21.735549525447624,30.770708969437813,47.49374150511456,gradcam_out/panels/sample_080.png
